"_time","sum(actionCount)","dc(actionCount)",count,"perc90(auraTime)","perc90(apexTime)","sum(dbcpuperc)","dc(userId)"
"2019-05-21T22:00:00.000+0000",60588,26,31376,9,96,"0.0123",893
